'(8, 9, [11], 1)' 1
'(14, 3, [4], 3)' 1
'(12, 2, [13], 2)' 2
'(14, 4, [12], 3)' 1
'(4, 11, [13], 1)' 1
'(14, 12, [11], 2)' 2
'(4, 8, [1], 1)' 1
'(2, 1, [8], 2)' 1
'(0, 5, [13], 1)' 1
'(2, 7, [11], 2)' 2
'(14, 2, [4], 3)' 1
'(6, 12, [13], 2)' 2
'(11, 7, [14], 2)' 2
'(8, 4, [0], 2)' 2
'(6, 4, [8], 2)' 2
'(5, 14, [2], 2)' 2
'(4, 6, [13], 1)' 1
'(6, 8, [0], 2)' 2
'(9, 11, [5], 1)' 1
'(0, 6, [10], 2)' 2
'(12, 13, [6], 1)' 1
'(13, 14, [4], 2)' 1
'(5, 9, [3], 1)' 1
'(13, 11, [7], 2)' 2
'(12, 8, [4], 2)' 2
'(6, 9, [14], 2)' 2
'(8, 3, [1], 2)' 2
'(8, 14, [11], 3)' 1
'(2, 7, [0], 2)' 2
'(5, 7, [10], 2)' 2
'(11, 9, [7], 2)' 2
'(2, 12, [1], 2)' 2
'(12, 10, [6], 2)' 2
'(3, 7, [2], 1)' 1
'(0, 2, [8], 2)' 2
'(1, 0, [11], 2)' 1
'(4, 5, [9], 2)' 1
'(8, 10, [4], 1)' 1
'(7, 14, [0], 1)' 1
'(4, 7, [0], 2)' 2
'(0, 3, [6], 1)' 1
'(6, 1, [7], 2)' 2
'(3, 12, [14], 2)' 2
'(3, 4, [1], 1)' 1
'(8, 9, [14], 1)' 1
'(1, 0, [8], 2)' 1
'(1, 14, [6], 4)' 1
'(4, 2, [12], 2)' 2
'(1, 5, [0], 1)' 1
'(5, 8, [10], 2)' 2
'(13, 12, [6], 2)' 1
'(3, 6, [10], 2)' 2
'(5, 13, [2], 2)' 2
'(6, 7, [11], 1)' 1
'(8, 11, [7], 1)' 1
'(9, 3, [11], 2)' 2
'(3, 5, [8], 1)' 1
'(3, 4, [6], 2)' 1
'(3, 6, [8], 1)' 1
'(4, 9, [3], 2)' 2
'(4, 9, [12], 2)' 2
'(2, 10, [11], 1)' 1
'(11, 13, [9], 2)' 2
'(4, 8, [9], 1)' 1
'(12, 14, [11], 2)' 2
'(8, 9, [5], 2)' 1
'(10, 7, [1], 2)' 2
'(8, 4, [14], 2)' 2
'(12, 13, [8], 2)' 1
'(10, 11, [5], 2)' 1
'(4, 2, [1], 2)' 2
'(1, 0, [10], 2)' 1
'(1, 11, [13], 1)' 1
'(2, 9, [14], 1)' 1
'(4, 7, [14], 2)' 2
'(8, 6, [10], 2)' 2
'(6, 7, [13], 2)' 1
'(5, 0, [14], 2)' 2
'(13, 8, [2], 2)' 2
'(2, 6, [1], 2)' 2
'(3, 1, [6], 2)' 2
'(6, 10, [11], 1)' 1
'(10, 7, [5], 2)' 2
'(2, 3, [6], 1)' 1
'(14, 11, [0], 2)' 2
'(6, 7, [10], 1)' 1
'(6, 2, [12], 2)' 2
'(11, 12, [8], 1)' 1
'(6, 4, [7], 2)' 2
'(7, 3, [0], 2)' 2
'(11, 7, [1], 2)' 2
'(3, 11, [1], 1)' 1
'(7, 6, [9], 2)' 1
'(5, 3, [6], 2)' 2
'(9, 5, [11], 2)' 2
'(10, 12, [6], 2)' 2
'(14, 6, None, 0)' 1
'(4, 3, [5], 2)' 1
'(11, 14, [2], 1)' 1
'(1, 2, [11], 1)' 1
'(12, 13, [3], 2)' 1
'(9, 7, [2], 2)' 2
'(13, 4, [1], 2)' 2
'(8, 9, [2], 1)' 1
'(1, 2, [0], 2)' 1
'(8, 1, [13], 2)' 2
'(1, 4, [5], 1)' 1
'(14, 13, [0], 2)' 1
'(9, 11, [1], 1)' 1
'(4, 13, [0], 1)' 1
'(5, 14, [0], 2)' 2
'(0, 4, [6], 2)' 2
'(7, 14, [4], 2)' 2
'(5, 10, [11], 2)' 2
'(12, 13, [2], 1)' 1
'(12, 4, [0], 2)' 2
'(4, 5, [0], 2)' 1
'(12, 11, [13], 2)' 1
'(0, 2, [14], 2)' 2
'(2, 10, [12], 2)' 2
'(2, 12, [0], 1)' 1
'(3, 14, [0], 2)' 2
'(7, 1, [0], 2)' 2
'(14, 9, None, 0)' 1
'(0, 5, [10], 1)' 1
'(9, 13, [4], 2)' 2
'(6, 13, [4], 2)' 2
'(8, 10, [13], 1)' 1
'(1, 4, [0], 2)' 2
'(11, 5, [4], 2)' 2
'(11, 13, [14], 1)' 1
'(8, 11, [13], 2)' 2
'(9, 7, [12], 2)' 2
'(4, 3, [6], 2)' 1
'(3, 5, [11], 2)' 2
'(10, 4, [0], 2)' 2
'(0, 3, [11], 1)' 1
'(13, 12, [1], 2)' 1
'(0, 6, [10], 1)' 1
'(6, 9, [3], 2)' 2
'(11, 14, [0], 2)' 2
'(0, 2, [6], 2)' 2
'(2, 3, [14], 2)' 1
'(6, 12, [13], 1)' 1
'(7, 4, [11], 2)' 2
'(0, 8, [10], 2)' 2
'(12, 13, [0], 2)' 1
'(9, 4, [1], 2)' 2
'(13, 14, [2], 2)' 1
'(4, 7, [11], 1)' 1
'(5, 2, [12], 2)' 2
'(6, 8, [14], 2)' 2
'(6, 8, [10], 1)' 1
'(9, 10, [5], 1)' 1
'(2, 11, [1], 2)' 2
'(8, 10, [11], 2)' 2
'(5, 11, [0], 1)' 1
'(12, 3, [13], 2)' 2
'(11, 1, [13], 2)' 2
'(7, 11, [1], 1)' 1
'(0, 5, [12], 1)' 1
'(8, 6, [7], 3)' 1
'(5, 8, [12], 2)' 2
'(9, 0, [11], 2)' 2
'(7, 8, [6], 2)' 1
'(2, 0, [14], 2)' 2
'(14, 8, [0], 2)' 2
'(3, 9, [0], 1)' 1
'(10, 11, [8], 2)' 1
'(4, 10, [14], 2)' 2
'(4, 3, [8], 2)' 1
'(7, 5, [0], 2)' 2
'(9, 10, [0], 1)' 1
'(10, 14, [9], 1)' 1
'(6, 7, [8], 1)' 1
'(6, 7, [2], 1)' 1
'(5, 11, [2], 2)' 2
'(7, 4, [12], 2)' 2
'(3, 4, [11], 1)' 1
'(6, 3, [12], 2)' 2
'(13, 9, [7], 2)' 2
'(3, 2, [0], 2)' 1
'(8, 10, [0], 2)' 2
'(8, 2, [11], 2)' 2
'(0, 6, [9], 1)' 1
'(7, 8, [2], 2)' 1
'(2, 0, [10], 2)' 2
'(6, 7, [14], 2)' 1
'(14, 9, [10], 3)' 1
'(0, 3, [10], 1)' 1
'(5, 11, [1], 1)' 1
'(10, 8, [13], 2)' 2
'(6, 4, [3], 2)' 2
'(1, 3, [4], 1)' 1
'(9, 10, [3], 2)' 1
'(2, 3, [1], 1)' 1
'(13, 6, [5], 2)' 2
'(6, 7, [3], 1)' 1
'(6, 4, [12], 2)' 2
'(0, 7, [8], 2)' 2
'(1, 10, [0], 1)' 1
'(1, 3, [6], 1)' 1
'(3, 4, [13], 2)' 1
'(10, 6, [0], 2)' 2
'(2, 10, [1], 2)' 2
'(4, 12, [1], 2)' 2
'(3, 13, [14], 2)' 2
'(9, 12, [5], 1)' 1
'(3, 8, [1], 2)' 2
'(4, 14, [1], 1)' 1
'(2, 7, [12], 2)' 2
'(10, 8, [2], 2)' 2
'(7, 13, [14], 1)' 1
'(13, 12, [7], 2)' 1
'(5, 4, [6], 2)' 1
'(4, 8, [12], 1)' 1
'(11, 12, [10], 2)' 1
'(7, 10, [4], 2)' 2
'(14, 3, [11], 3)' 1
'(2, 7, [14], 1)' 1
'(4, 5, [3], 1)' 1
'(12, 11, [3], 2)' 1
'(7, 6, [10], 2)' 1
'(5, 11, [3], 1)' 1
'(3, 0, [11], 2)' 2
'(7, 8, [11], 1)' 1
'(5, 2, [7], 2)' 2
'(9, 11, [5], 2)' 2
'(1, 0, [2], 2)' 1
'(14, 4, [9], 3)' 1
'(5, 7, [10], 1)' 1
'(2, 7, [0], 1)' 1
'(1, 6, [9], 1)' 1
'(5, 3, [1], 2)' 2
'(0, 7, [13], 1)' 1
'(14, 6, [4], 2)' 2
'(8, 10, [9], 4)' 1
'(3, 6, [11], 2)' 2
'(4, 14, [3], 2)' 2
'(7, 8, [13], 2)' 1
'(0, 12, [13], 2)' 2
'(7, 8, [10], 2)' 1
'(0, 9, [12], 2)' 2
'(7, 11, [3], 1)' 1
'(7, 9, [11], 2)' 2
'(2, 4, [8], 1)' 1
'(3, 7, [11], 2)' 2
'(5, 9, [11], 1)' 1
'(4, 11, [2], 1)' 1
'(14, 3, [6], 3)' 1
'(12, 13, [10], 1)' 1
'(7, 5, [13], 2)' 2
'(6, 4, [2], 2)' 2
'(6, 3, [2], 2)' 2
'(8, 14, [10], 3)' 1
'(3, 10, [13], 2)' 2
'(12, 5, [13], 2)' 2
'(6, 0, [14], 2)' 2
'(14, 12, [1], 2)' 2
'(13, 11, [6], 2)' 2
'(6, 9, [11], 2)' 2
'(12, 13, [8], 1)' 1
'(2, 4, [7], 2)' 2
'(2, 1, [11], 2)' 1
'(12, 13, [5], 1)' 1
'(12, 5, [1], 2)' 2
'(2, 3, [10], 1)' 1
'(1, 14, [7], 4)' 1
'(4, 0, [9], 2)' 2
'(2, 14, [0], 2)' 2
'(5, 8, [0], 1)' 1
'(4, 12, [14], 2)' 2
'(6, 7, [13], 1)' 1
'(6, 8, [9], 2)' 2
'(9, 5, [4], 2)' 2
'(5, 11, [14], 1)' 1
'(9, 8, [13], 2)' 1
'(4, 6, [0], 1)' 1
'(13, 12, [0], 2)' 1
'(10, 14, [4], 2)' 2
'(7, 0, [8], 2)' 2
'(3, 7, [14], 2)' 2
'(8, 11, [4], 2)' 2
'(6, 7, [10], 2)' 1
'(12, 14, [9], 1)' 1
'(14, 12, [2], 2)' 2
'(6, 2, [13], 2)' 2
'(13, 12, [14], 2)' 1
'(5, 4, [8], 2)' 1
'(1, 9, [11], 2)' 2
'(1, 2, [0], 1)' 1
'(5, 0, [8], 2)' 2
'(10, 9, [14], 2)' 1
'(9, 11, [1], 2)' 2
'(7, 5, [11], 2)' 2
'(5, 7, [8], 2)' 2
'(7, 12, [14], 2)' 2
'(14, 7, [10], 3)' 1
'(0, 10, [14], 1)' 1
'(11, 5, [1], 2)' 2
'(1, 4, [5], 2)' 2
'(3, 9, [10], 1)' 1
'(2, 7, [9], 2)' 2
'(1, 0, [6], 2)' 1
'(3, 13, [2], 2)' 2
'(4, 5, [0], 1)' 1
'(4, 5, [11], 2)' 1
'(0, 2, [7], 2)' 2
'(3, 10, [11], 2)' 2
'(13, 5, [4], 2)' 2
'(1, 3, [11], 1)' 1
'(8, 6, [4], 2)' 2
'(9, 11, [7], 2)' 2
'(12, 10, [8], 2)' 2
'(9, 13, [4], 1)' 1
'(9, 13, [3], 2)' 2
'(7, 2, [13], 2)' 2
'(12, 10, [1], 2)' 2
'(5, 9, [1], 2)' 2
'(0, 5, [10], 2)' 2
'(7, 12, [0], 1)' 1
'(6, 13, [14], 2)' 2
'(4, 3, [9], 2)' 1
'(9, 11, [14], 2)' 2
'(2, 7, [11], 1)' 1
'(0, 5, [9], 1)' 1
'(7, 9, [3], 1)' 1
'(14, 5, [7], 3)' 1
'(6, 1, [14], 2)' 2
'(12, 13, [0], 1)' 1
'(14, 11, [13], 3)' 1
'(5, 6, [13], 2)' 1
'(11, 14, [0], 1)' 1
'(0, 8, [10], 1)' 1
'(1, 2, [3], 1)' 1
'(0, 13, [14], 1)' 1
'(9, 10, [11], 1)' 1
'(13, 14, [2], 1)' 1
'(5, 7, [14], 2)' 2
'(9, 4, [11], 2)' 2
'(12, 13, [9], 2)' 1
'(4, 5, [12], 2)' 1
'(11, 6, [3], 2)' 2
'(14, 7, [4], 2)' 2
'(9, 4, [3], 2)' 2
'(2, 11, [1], 1)' 1
'(9, 2, [11], 2)' 2
'(3, 13, [0], 1)' 1
'(8, 9, [1], 1)' 1
'(13, 14, [8], 1)' 1
'(2, 4, [14], 1)' 1
'(4, 6, [9], 1)' 1
'(12, 14, [5], 2)' 2
'(5, 0, [13], 2)' 2
'(14, 12, [5], 2)' 2
'(6, 4, [0], 2)' 2
'(8, 11, [14], 2)' 2
'(10, 6, [13], 2)' 2
'(2, 12, [14], 1)' 1
'(4, 7, [2], 2)' 2
'(2, 5, [7], 1)' 1
'(4, 12, [1], 1)' 1
'(5, 11, [2], 1)' 1
'(5, 8, [14], 2)' 2
'(13, 14, [1], 1)' 1
'(9, 3, [0], 2)' 2
'(14, 4, [1], 2)' 2
'(5, 9, [14], 1)' 1
'(6, 10, [1], 1)' 1
'(6, 12, [3], 2)' 2
'(5, 2, [9], 2)' 2
'(5, 1, [8], 2)' 2
'(12, 14, [3], 1)' 1
'(5, 11, [1], 2)' 2
'(9, 10, [3], 1)' 1
'(8, 6, [9], 2)' 2
'(3, 0, [6], 2)' 2
'(8, 12, [6], 2)' 2
'(1, 10, [0], 2)' 2
'(13, 10, [6], 2)' 2
'(1, 0, [7], 2)' 1
'(14, 2, [9], 3)' 1
'(6, 7, [3], 2)' 1
'(10, 5, [11], 2)' 2
'(3, 4, [13], 1)' 1
'(1, 3, [6], 2)' 2
'(7, 9, [11], 1)' 1
'(2, 7, [14], 2)' 2
'(10, 0, [12], 2)' 2
'(4, 9, [11], 1)' 1
'(6, 12, [3], 1)' 1
'(0, 1, [2], 1)' 1
'(6, 1, [12], 2)' 2
'(10, 12, [2], 2)' 2
'(9, 12, [14], 2)' 2
'(14, 7, [6], 2)' 2
'(0, 11, [12], 1)' 1
'(10, 11, [6], 1)' 1
'(2, 8, [9], 1)' 1
'(2, 13, [14], 1)' 1
'(12, 13, [11], 1)' 1
'(6, 7, [4], 1)' 1
'(2, 7, [1], 2)' 2
'(14, 13, [12], 2)' 1
'(11, 8, [5], 2)' 2
'(0, 9, [14], 1)' 1
'(0, 2, [9], 2)' 2
'(4, 5, [3], 2)' 1
'(4, 9, [13], 2)' 2
'(11, 2, [13], 2)' 2
'(9, 3, [2], 2)' 2
'(5, 7, [1], 2)' 2
'(4, 8, [11], 2)' 2
'(7, 12, [13], 2)' 2
'(4, 0, [5], 2)' 2
'(10, 11, [4], 2)' 1
'(14, 3, [10], 3)' 1
'(3, 0, [10], 2)' 2
'(8, 11, [0], 1)' 1
'(1, 6, [14], 1)' 1
'(5, 12, [13], 1)' 1
'(11, 13, [3], 2)' 2
'(1, 4, [13], 2)' 2
'(6, 4, [10], 2)' 2
'(3, 6, [11], 1)' 1
'(6, 2, [14], 2)' 2
'(5, 12, [3], 1)' 1
'(5, 2, [1], 2)' 2
'(8, 13, [3], 2)' 2
'(9, 11, [2], 2)' 2
'(0, 12, [13], 1)' 1
'(3, 5, [7], 1)' 1
'(7, 10, [1], 1)' 1
'(12, 14, [6], 2)' 2
'(11, 8, [13], 2)' 2
'(12, 13, [10], 2)' 1
'(7, 11, [3], 2)' 2
'(8, 13, [3], 1)' 1
'(12, 11, [4], 2)' 1
'(9, 6, [13], 2)' 2
'(7, 9, [4], 1)' 1
'(0, 3, [4], 1)' 1
'(8, 13, [2], 1)' 1
'(12, 14, [0], 1)' 1
'(5, 9, [11], 2)' 2
'(0, 3, [14], 2)' 2
'(8, 14, [3], 1)' 1
'(13, 12, [5], 2)' 1
'(9, 1, [10], 2)' 2
'(4, 8, [9], 2)' 2
'(8, 2, [10], 2)' 2
'(5, 9, [10], 1)' 1
'(2, 4, [7], 1)' 1
'(7, 3, [11], 2)' 2
'(9, 14, [2], 2)' 2
'(11, 12, [5], 2)' 1
'(6, 9, [11], 1)' 1
'(9, 10, [14], 1)' 1
'(8, 3, [11], 2)' 2
'(3, 6, [12], 1)' 1
'(2, 4, [8], 2)' 2
'(6, 13, [1], 1)' 1
'(1, 3, [14], 2)' 2
'(1, 8, [9], 1)' 1
'(2, 3, [10], 2)' 1
'(8, 10, [11], 1)' 1
'(3, 6, [1], 1)' 1
'(8, 14, [1], 1)' 1
'(9, 12, [0], 1)' 1
'(7, 10, [0], 1)' 1
'(8, 14, [2], 2)' 2
'(5, 9, [12], 2)' 2
'(7, 13, [4], 1)' 1
'(7, 11, [12], 1)' 1
'(0, 6, [12], 2)' 2
'(7, 8, [12], 1)' 1
'(1, 0, [5], 2)' 1
'(11, 8, [2], 2)' 2
'(4, 3, [13], 2)' 1
'(4, 6, [0], 2)' 2
'(9, 5, [12], 2)' 2
'(10, 1, [0], 2)' 2
'(2, 7, [8], 2)' 2
'(1, 5, [7], 2)' 2
'(7, 3, [9], 2)' 2
'(0, 1, [11], 2)' 1
'(14, 10, [7], 2)' 2
'(0, 1, [5], 1)' 1
'(9, 10, [7], 2)' 1
'(4, 1, [6], 2)' 2
'(6, 3, [1], 2)' 2
'(3, 7, [8], 1)' 1
'(4, 2, [10], 2)' 2
'(7, 8, [0], 2)' 1
'(2, 0, [12], 2)' 2
'(2, 11, [14], 1)' 1
'(7, 0, [14], 2)' 2
'(12, 8, [3], 2)' 2
'(4, 3, [2], 4)' 1
'(0, 3, [13], 2)' 2
'(11, 12, [14], 2)' 1
'(6, 9, [13], 2)' 2
'(7, 10, [12], 2)' 2
'(0, 2, [7], 1)' 1
'(0, 3, [8], 1)' 1
'(11, 9, [6], 2)' 2
'(10, 4, [2], 2)' 2
'(3, 12, [14], 1)' 1
'(6, 7, [0], 2)' 1
'(11, 13, [5], 1)' 1
'(4, 6, [14], 1)' 1
'(3, 9, [13], 1)' 1
'(7, 2, [12], 2)' 2
'(6, 10, [3], 1)' 1
'(1, 7, [8], 1)' 1
'(7, 12, [0], 2)' 2
'(11, 5, [14], 2)' 2
'(11, 6, [13], 2)' 2
'(14, 11, [2], 2)' 2
'(0, 10, [13], 1)' 1
'(5, 6, [13], 1)' 1
'(0, 10, [11], 1)' 1
'(1, 4, [12], 1)' 1
'(12, 6, [13], 2)' 2
'(8, 1, [10], 2)' 2
'(1, 2, [3], 2)' 1
'(7, 8, [11], 2)' 1
'(12, 6, [2], 2)' 2
'(7, 4, [8], 2)' 2
'(8, 1, [4], 4)' 1
'(3, 5, [0], 1)' 1
'(11, 6, [0], 2)' 2
'(14, 13, [11], 2)' 1
'(3, 8, [13], 2)' 2
'(11, 13, [7], 2)' 2
'(3, 10, [12], 1)' 1
'(5, 7, [14], 1)' 1
'(3, 1, [14], 2)' 2
'(9, 6, [1], 2)' 2
'(5, 9, [0], 1)' 1
'(13, 4, [2], 2)' 2
'(4, 7, [2], 1)' 1
'(4, 2, [6], 2)' 2
'(9, 13, [5], 2)' 2
'(11, 8, [4], 2)' 2
'(12, 9, [7], 2)' 2
'(6, 4, [13], 2)' 2
'(8, 11, [5], 1)' 1
'(12, 11, [6], 2)' 1
'(6, 5, [12], 2)' 1
'(0, 8, [11], 1)' 1
'(2, 6, [11], 1)' 1
'(13, 14, [3], 1)' 1
'(4, 6, [12], 2)' 2
'(11, 5, [3], 2)' 2
'(1, 4, [7], 2)' 2
'(2, 10, [13], 1)' 1
'(1, 14, [4], 4)' 1
'(6, 8, [4], 1)' 1
'(1, 7, [14], 2)' 2
'(9, 13, [3], 1)' 1
'(9, 10, [2], 2)' 1
'(12, 4, [14], 2)' 2
'(13, 14, [1], 2)' 1
'(9, 12, [7], 1)' 1
'(4, 10, [2], 2)' 2
'(13, 8, [5], 2)' 2
'(0, 6, [14], 2)' 2
'(11, 13, [0], 1)' 1
'(4, 6, [2], 2)' 2
'(2, 9, [10], 1)' 1
'(1, 8, [13], 2)' 2
'(11, 12, None, 0)' 1
'(6, 14, [1], 1)' 1
'(5, 6, [9], 1)' 1
'(6, 5, [8], 2)' 1
'(7, 14, [1], 2)' 2
'(5, 3, [0], 2)' 2
'(4, 1, [0], 2)' 2
'(8, 7, [13], 2)' 1
'(7, 0, [12], 2)' 2
'(14, 5, [9], 3)' 1
'(9, 12, [14], 1)' 1
'(14, 13, [7], 2)' 1
'(9, 0, [13], 2)' 2
'(3, 14, [1], 2)' 2
'(11, 10, [4], 2)' 1
'(8, 3, [12], 2)' 2
'(5, 7, [4], 1)' 1
'(11, 3, [14], 2)' 2
'(14, 8, [6], 2)' 2
'(9, 13, [2], 2)' 2
'(5, 14, [2], 1)' 1
'(7, 5, [4], 2)' 2
'(10, 13, [0], 2)' 2
'(9, 8, [11], 2)' 1
'(0, 9, [14], 2)' 2
'(2, 9, [13], 1)' 1
'(9, 10, [0], 2)' 1
'(4, 5, [9], 1)' 1
'(12, 13, [6], 2)' 1
'(10, 13, [1], 1)' 1
'(12, 5, [2], 2)' 2
'(11, 13, [12], 3)' 1
'(1, 3, [13], 1)' 1
'(5, 7, [1], 1)' 1
'(10, 11, [4], 1)' 1
'(13, 14, [10], 2)' 1
'(8, 2, [1], 2)' 2
'(2, 8, [0], 2)' 2
'(4, 3, [0], 2)' 1
'(12, 8, [13], 2)' 2
'(10, 14, [3], 2)' 2
'(0, 7, [13], 2)' 2
'(8, 12, [7], 2)' 2
'(3, 0, [7], 2)' 2
'(14, 5, [2], 2)' 2
'(13, 5, [0], 2)' 2
'(1, 4, [10], 2)' 2
'(8, 11, [0], 2)' 2
'(5, 12, [13], 2)' 2
'(5, 0, [6], 2)' 2
'(5, 1, [14], 2)' 2
'(14, 6, [3], 2)' 2
'(5, 13, [14], 1)' 1
'(11, 13, [3], 1)' 1
'(4, 7, [1], 1)' 1
'(11, 14, [1], 1)' 1
'(2, 0, [9], 2)' 2
'(2, 13, [0], 1)' 1
'(9, 11, [2], 1)' 1
'(7, 13, [5], 1)' 1
'(8, 11, [1], 1)' 1
'(3, 2, [4], 2)' 1
'(8, 10, [4], 2)' 2
'(4, 2, [11], 2)' 2
'(9, 0, [14], 2)' 2
'(4, 0, [8], 2)' 2
'(11, 6, [2], 2)' 2
'(8, 11, [10], 3)' 1
'(7, 2, [1], 2)' 2
'(12, 14, [0], 2)' 2
'(9, 8, [10], 2)' 1
'(8, 13, [2], 2)' 2
'(12, 1, [13], 2)' 2
'(9, 6, [2], 2)' 2
'(10, 5, [3], 2)' 2
'(12, 11, [7], 2)' 1
'(1, 13, [0], 1)' 1
'(12, 13, [5], 2)' 1
'(5, 8, [10], 1)' 1
'(0, 8, [9], 2)' 2
'(11, 14, [3], 2)' 2
'(3, 6, [10], 1)' 1
'(6, 7, [11], 2)' 1
'(8, 11, [3], 2)' 2
'(7, 9, [2], 1)' 1
'(7, 13, [5], 2)' 2
'(3, 6, [8], 2)' 2
'(4, 9, [12], 1)' 1
'(10, 11, [5], 1)' 1
'(3, 8, [14], 1)' 1
'(8, 9, [5], 1)' 1
'(3, 6, [12], 2)' 2
'(6, 11, [1], 1)' 1
'(11, 4, [0], 2)' 2
'(11, 8, [3], 2)' 2
'(8, 10, [12], 1)' 1
'(1, 2, [7], 1)' 1
'(8, 11, [6], 1)' 1
'(8, 4, [12], 2)' 2
'(1, 7, [11], 1)' 1
'(6, 12, [14], 2)' 2
'(8, 14, [1], 2)' 2
'(3, 6, [1], 2)' 2
'(4, 7, [14], 1)' 1
'(1, 8, [9], 2)' 2
'(5, 3, [11], 2)' 2
'(9, 0, [12], 2)' 2
'(14, 8, [4], 2)' 2
'(1, 2, [14], 1)' 1
'(8, 9, [2], 2)' 1
'(7, 8, [0], 1)' 1
'(7, 9, [1], 2)' 2
'(9, 13, [6], 1)' 1
'(11, 12, [8], 2)' 1
'(2, 3, [6], 2)' 1
'(13, 7, [0], 2)' 2
'(0, 6, [12], 1)' 1
'(11, 14, [10], 2)' 2
'(12, 10, [0], 2)' 2
'(2, 7, [8], 1)' 1
'(8, 7, [0], 2)' 1
'(10, 12, [6], 1)' 1
'(14, 11, [5], 2)' 2
'(7, 2, [14], 2)' 2
'(0, 1, [10], 1)' 1
'(6, 11, [0], 1)' 1
'(3, 7, [8], 2)' 2
'(1, 5, [7], 1)' 1
'(0, 4, [9], 1)' 1
'(4, 3, [12], 2)' 1
'(9, 10, [7], 1)' 1
'(8, 14, [7], 2)' 2
'(0, 5, [12], 2)' 2
'(1, 2, [11], 2)' 1
'(1, 0, [3], 2)' 1
'(4, 6, [7], 2)' 2
'(14, 11, [8], 2)' 2
'(13, 7, [4], 2)' 2
'(12, 13, [2], 2)' 1
'(6, 0, [8], 2)' 2
'(2, 10, [12], 1)' 1
'(10, 14, [3], 1)' 1
'(1, 14, [10], 4)' 1
'(4, 10, [0], 2)' 2
'(11, 14, [1], 2)' 2
'(7, 14, [4], 1)' 1
'(14, 9, [5], 2)' 2
'(7, 3, [13], 2)' 2
'(2, 12, [0], 2)' 2
'(3, 2, [13], 2)' 1
'(8, 10, [13], 2)' 2
'(7, 14, [6], 1)' 1
'(4, 5, [2], 1)' 1
'(8, 11, [13], 1)' 1
'(11, 13, [14], 2)' 2
'(4, 12, [2], 1)' 1
'(4, 0, [6], 2)' 2
'(2, 1, [3], 2)' 1
'(6, 10, [11], 2)' 2
'(13, 14, [5], 1)' 1
'(14, 4, [6], 3)' 1
'(6, 1, [9], 2)' 2
'(5, 0, [12], 2)' 2
'(6, 0, [10], 2)' 2
'(7, 9, [14], 2)' 2
'(5, 12, [14], 2)' 2
'(3, 5, [11], 1)' 1
'(1, 4, [12], 2)' 2
'(6, 9, [3], 1)' 1
'(10, 14, [0], 2)' 2
'(5, 14, [4], 1)' 1
'(0, 2, [6], 1)' 1
'(8, 13, [14], 1)' 1
'(4, 11, [3], 2)' 2
'(10, 14, [1], 2)' 2
'(11, 13, [7], 1)' 1
'(0, 3, [13], 1)' 1
'(3, 8, [13], 1)' 1
'(9, 14, [5], 2)' 2
'(4, 12, [0], 2)' 2
'(0, 8, [12], 1)' 1
'(6, 8, [10], 2)' 2
'(6, 5, [2], 2)' 1
'(2, 9, [11], 2)' 2
'(9, 10, [5], 2)' 1
'(5, 9, [0], 2)' 2
'(5, 7, [12], 1)' 1
'(9, 10, [8], 1)' 1
'(8, 7, [11], 2)' 1
'(7, 9, [6], 1)' 1
'(14, 7, [11], 3)' 1
'(3, 8, [10], 2)' 2
'(7, 8, [5], 2)' 1
'(0, 2, [10], 1)' 1
'(9, 12, [3], 1)' 1
'(4, 12, [3], 1)' 1
'(4, 10, [14], 1)' 1
'(14, 12, [6], 2)' 2
'(10, 9, [8], 2)' 1
'(2, 10, [14], 2)' 2
'(10, 8, [12], 2)' 2
'(4, 6, [12], 1)' 1
'(10, 13, [1], 2)' 2
'(3, 11, [12], 1)' 1
'(1, 6, [13], 2)' 2
'(3, 10, [0], 1)' 1
'(1, 7, [14], 1)' 1
'(6, 8, [4], 2)' 2
'(9, 8, [4], 2)' 1
'(12, 0, [14], 2)' 2
'(6, 7, [2], 2)' 1
'(7, 8, [3], 1)' 1
'(6, 14, [0], 1)' 1
'(14, 2, [0], 2)' 2
'(3, 4, [11], 2)' 1
'(3, 8, [9], 2)' 2
'(12, 8, [2], 2)' 2
'(0, 6, [9], 2)' 2
'(7, 13, [3], 2)' 2
'(4, 10, [2], 1)' 1
'(1, 14, [13], 4)' 1
'(11, 2, [12], 2)' 2
'(9, 4, [10], 2)' 2
'(3, 7, [9], 1)' 1
'(0, 10, [11], 2)' 2
'(10, 6, [12], 2)' 2
'(2, 1, [12], 2)' 1
'(13, 6, [1], 2)' 2
'(4, 14, [0], 1)' 1
'(14, 7, [5], 2)' 2
'(4, 10, [13], 1)' 1
'(12, 10, [4], 2)' 2
'(14, 4, [5], 3)' 1
'(7, 14, [1], 1)' 1
'(3, 2, [12], 2)' 1
'(3, 1, [11], 2)' 2
'(8, 10, [14], 2)' 2
'(3, 2, [14], 2)' 1
'(2, 7, [12], 1)' 1
'(10, 6, [5], 2)' 2
'(4, 8, [3], 1)' 1
'(11, 12, [10], 1)' 1
'(11, 8, [6], 2)' 2
'(6, 7, [9], 2)' 1
'(14, 6, [13], 3)' 1
'(3, 14, [1], 1)' 1
'(7, 3, [10], 2)' 2
'(6, 2, [8], 2)' 2
'(3, 6, [2], 2)' 2
'(4, 7, [10], 2)' 2
'(8, 1, [9], 2)' 2
